problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP9_BC,1,ref_only,10000,10107,45,60,1,0.21,60,0,0.00178186340493939,0.00604502768433224,60,30,2,0.00316205533596838,53.3333333333333,0.268602974635397,0.506295787217086,0.0481443568648156,0.690113167295428,0.616666666666667,0.506793412224457,1.63661469362868,zero,30,0,30,7,0.5,0.000586388854644864,0.0121750468870969,0,0.0175674128312033,NaN,0.1,-0.140092707517201,0.0952380952380952,0.00569537259235022,0.0254481321174159,0.0254481321174159,NaN,0.233333333333333,400,48,496,496,266,230,156,25,96,22,2529,67,66,66,66,61,60,60,60,60,60,0,30
LIRCMOP9_BC,1,ref_only,30000,30071,132,61,1,0.21,61,0,0.00378618961062378,0.0135413544547588,61,30,2,0.00321475625823452,52.4590163934426,0.0890456270723733,0.111574053570294,0.145751225924868,0.855317258240304,0.80327868852459,0.271728216861152,0.279106435856074,zero,30,0,30,8,0.491803278688525,0.000370773238366162,0.000871813195385518,0,0.00186988690535726,NaN,0.7,0.0106008766412179,0.0952380952380952,0.00258327550293267,0.00380452856314047,0.00380452856314047,NaN,0.266666666666667,400,36,472,472,329,143,211,29,62,21,2701,112,63,63,63,61,61,61,61,61,61,0,30
LIRCMOP9_BC,1,ref_only,50000,50081,219,63,1,0.21,63,0,0.00277447288608954,0.0126273425811241,63,30,2,0.0033201581027668,50.7936507936508,0.0833779824320847,0.152202172742774,0.0737395495727768,0.908649392297211,0.714285714285714,0.153806127353885,0.216581728287764,zero,30,0,30,3,0.476190476190476,0.000298386967582471,0.0105614216144511,0,0.0105614216144511,NaN,0.6,0.00115437987530938,0.0952380952380952,0.00163984508831409,0.01258520887679,0.01258520887679,NaN,0.1,400,54,508,508,314,194,218,32,91,26,3433,90,69,69,69,63,63,63,63,63,63,0,30
LIRCMOP9_BC,1,ref_only,70000,70091,306,80,1,0.27,80,0,0.0050787171749423,0.0146894502907515,80,30,2,0.00421607378129117,40,0.0788343534612646,0.117878142730602,0.0412001340398838,0.949025057622689,0.725,0.267859530076472,0.364820593800489,zero,30,0,30,17,0.375,0.000373250683261316,0.0121711899422969,0,0.0182692214664244,NaN,0.466666666666667,-0.000877798318035111,0.148148148148148,0.00165379509769937,0.0196194869342123,0.0196194869342123,NaN,0.566666666666667,400,75,550,550,289,261,216,27,100,27,5056,35,81,81,81,80,80,80,80,80,80,0,30
LIRCMOP9_BC,1,ref_only,100000,100221,437,71,1,0.24,71,0,0.00287603765783624,0.0105684643589358,71,30,2,0.00374176548089592,45.0704225352113,0.0629378064514054,0.103215575310271,0.689647662301152,0.997976139087504,0.704225352112676,0.151349220101357,0.352594683040625,zero,30,0,30,8,0.422535211267606,0.000214402794362964,0.000771303698896403,0,0.00157321144449424,NaN,0.8,0.00909619149093269,0.25,0.000895127215916885,0.00233599123679881,0.00233599123679881,NaN,0.266666666666667,400,69,538,538,266,272,203,26,100,26,4849,72,78,78,78,77,71,71,71,71,71,0,30
