problem,family,run,seed,candidateCount,eligibleCandidateCount,shortlistedCandidateCount,selectedCandidateCount,selectedSeedCount,feasibleSeedCount,infeasibleSeedCount,selectedUpdateCount,M1,M1_eligible,M1_selected,M2,M3,M4,M3_downstream,M4_tight,M4_recover,gateOpenRate,refineUseCount,refineGainPerSeed,UBY,ABS,AGS,FFC,FGY,tightBracketAbsCount,recoverAbsCount,M5_boundaryEce,M5_boundaryGap,M5_valid,M5_auditReady,M5_boundaryCount,updateCount,validUpdateCount,auditReadyUpdateCount,meanUpdateEceBd,meanUpdateGapBd,finalTrustGate,finalTrustAuditPass,finalTrustWeight,finalCalibrator,variant,variantDescription,requestedCalibrator,variantElapsedSeconds
DASCMOP7_BC,DASCMOP_BC,4,1004,12473,10572,9688,4142,4142,6,4136,581,0.033957946981531,0.036631817694141,0.0182148167986687,0.999275712216321,0,1,0.5,0.46252417794971,0.00290135396518375,0.00104493207941484,2,1.88107168992126e-07,0.000724287783679382,3,0,0,0.5,1913,12,0.470679244125425,0.470679244125425,1,1,100,657,541,541,0.47031740932881,0.47009000592874,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP7_BC,DASCMOP_BC,5,1005,17719,15473,12856,4761,4761,8,4753,654,0.039641996936774,0.0421619645157725,0.0211263937990023,0.99915984036967,0,1,0.5,0.641910372396381,0.00210393435724805,0,0,0,0.000840159630329763,4,0,0,0.5,3051,10,0.479532057195251,0.479532057195251,1,1,100,714,653,653,0.45724790883172,0.45724790883172,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP7_BC,DASCMOP_BC,6,1006,13814,11814,10299,4217,4217,18,4199,588,0.0692595800636914,0.0745830814611615,0.0409141976511372,0.997628645956841,0.111111111111111,1,0.444444444444444,0.592760180995475,0.00976422957847106,0,0,0,0.00189708323452691,8,0,2,0.444444444444444,2489,41,0.371232330072484,0.371232330072484,1,1,99,660,575,575,0.411430751389986,0.410508779326345,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP8_BC,DASCMOP_BC,1,1001,13781,11891,10795,4424,4424,4,4420,632,0.0157777485156515,0.0170574993606241,0.00584154268509699,0.999773960216998,0,1,0.75,0.379185520361991,0.000226244343891403,0,0,0,0.000678119349005425,3,0,0,0.75,1676,1,0.503495487361686,0.503495487361686,1,1,100,677,606,606,0.484366657594045,0.484366657594045,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP8_BC,DASCMOP_BC,2,1002,14773,12704,11340,4445,4445,8,4437,623,0.0316484896626024,0.0340044374280121,0.0168159415210808,0.998875140607424,0.125,1,0.375,0.530538652242506,0.00202839756592292,0,0,0,0.000674915635545557,3,0,1,0.375,2354,9,0.371624655130348,0.371624655130348,1,1,91,681,611,611,0.463444944329146,0.463423703817246,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP8_BC,DASCMOP_BC,3,1003,12663,11181,10086,4139,4139,7,4132,580,0.0225860152087565,0.0238411578320343,0.0103477959999484,0.999033582991061,0,1,0.428571428571429,0.527589545014521,0.00145208131655373,0,0,0,0.000724812756704518,3,0,0,0.428571428571429,2180,6,0.500958138562517,0.500958138562517,1,1,100,640,509,509,0.485064112888715,0.485064112888715,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP8_BC,DASCMOP_BC,4,1004,14856,13123,11373,4513,4513,14,4499,604,0.0844189261470585,0.0881112612184053,0.057699934908427,0.998227343230667,0.142857142857143,1,0.428571428571429,0.628139586574794,0.00444543231829295,0,0,0,0.00132949257699978,6,0,2,0.428571428571429,2826,20,NaN,NaN,0,0,93,664,426,426,0.430981447573493,0.427221461033217,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP8_BC,DASCMOP_BC,5,1005,13472,11689,10363,4477,4477,18,4459,618,0.0247892975273351,0.026274536417367,0.0120773531369393,0.996872905963815,0,1,0.222222222222222,0.455931823278762,0.00224265530387979,0.00314465408805031,12,0,0.000893455438909984,4,0,0,0.222222222222222,2033,10,NaN,NaN,0,0,98,670,545,545,0.479978042650866,0.479978042650866,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP8_BC,DASCMOP_BC,6,1006,14626,12669,11412,4497,4497,7,4490,626,0.0377623421337203,0.0402869362848227,0.0226051553885928,0.999777629530798,0,1,0.857142857142857,0.509576837416481,0.00200445434298441,0.00209643605870021,6,0,0.00133422281521014,6,0,0,0.857142857142857,2288,9,0.451553707284246,0.451553707284246,1,1,100,688,525,525,0.480807745226879,0.479468241990785,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP9_BC,DASCMOP_BC,1,1001,19733,17566,17527,7298,7298,33,7265,916,0.0795114727142232,0.0815375592602184,0.061663602483312,0.997122499314881,0.0909090909090909,1,0.363636363636364,0.669098417068135,0.0151410874053682,0,0,0,0.00164428610578241,12,0,3,0.363636363636364,4861,110,0.241796867879287,0.241796867879287,1,1,96,917,910,910,0.283596861947211,0.263722501804919,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP9_BC,DASCMOP_BC,2,1002,17153,15363,15340,6669,6669,20,6649,916,0.0465929981614635,0.0475223756782055,0.0368204621055737,0.998350577297946,0,1,0.45,0.515566250563995,0.0177470296285156,0,0,0,0.00134952766531714,9,0,0,0.45,3428,118,0.347618753038423,0.347618753038424,1,1,100,923,918,918,0.337044383195575,0.331161956230533,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP9_BC,DASCMOP_BC,3,1003,17641,15929,15892,6699,6699,19,6680,903,0.0538894218318817,0.0546438426743344,0.045014907624011,0.998656515897895,0.0526315789473684,1,0.526315789473684,0.54565868263473,0.0104790419161677,0,0,0,0.00149276011344977,10,0,1,0.526315789473684,3645,70,0.378768049282136,0.378768049282136,1,1,100,923,918,918,0.32947081773751,0.327736521024138,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP9_BC,DASCMOP_BC,4,1004,18095,16068,16045,7028,7028,29,6999,918,0.0661032606184178,0.0672169127320037,0.0537686943202555,0.997865680136596,0,1,0.482758620689655,0.624946420917274,0.0214316330904415,0,0,0,0.00199203187250996,14,0,0,0.482758620689655,4374,150,0.165155680662495,0.159892725728908,1,1,97,905,897,897,0.23380280488561,0.218063685770421,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP9_BC,DASCMOP_BC,5,1005,17553,15662,15632,6880,6880,15,6865,921,0.0771861237001649,0.0788120680697827,0.0571056504838581,0.998691860465116,0.0666666666666667,1,0.4,0.616897305171158,0.0090313182811362,0,0,0,0.000872093023255814,6,0,1,0.4,4235,62,0.368079499908116,0.368079499908116,1,1,97,920,915,915,0.400623515129688,0.40052294815704,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
DASCMOP9_BC,DASCMOP_BC,6,1006,17522,15692,15672,6911,6911,27,6884,917,0.0604562349232757,0.0616755258574204,0.0461663698843906,0.998118940818984,0,1,0.518518518518518,0.596455549099361,0.0123474723997676,0,0,0,0.00202575604109391,14,0,0,0.518518518518518,4106,85,0.277426923806299,0.277426923806299,1,1,98,920,915,915,0.335696360401185,0.334666517194896,0,0,0,beta,bridge_gap_0p02,Bridge ablation with BridgeActivationGap = 0.02,beta,225.872523416667
