problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP5_BC,1,ref_tau,10000,10013,47,102,1,0.34,102,0,0.00422619920065024,0.0113452336923966,102,30,3,0.0251046025104603,12.5490196078431,0.342247795223114,0.440695456057893,0,0.742985124395284,0.147058823529412,1.17468353438849,9.17929668851146,random,28,2,30,30,0.294117647058824,0.131546916931543,0.153086140411372,0,0.153086140411372,NaN,0.4,-0.0254427275794328,0.794117647058823,0.136794961584397,0.153536945849877,0.153867372741089,0.143560743720383,1,400,90,580,580,455,125,272,55,74,38,2380,0,113,113,113,113,102,102,102,102,102,0,30
LIRCMOP5_BC,1,ref_tau,30000,30023,134,86,1,0.29,86,0,0.000782920335951098,0.00318833126726628,86,30,3,0.0211666256460743,14.8837209302326,0.393334101980752,0.525026848056577,0,0.730712034520195,0.162790697674419,0.402294676845321,0.920404093925923,random,24,6,30,2,0.348837209302326,0.00433578152450866,0.0118658711824938,0,0.02232655617295,NaN,0.7,0.0436085832842816,0.0689655172413793,0.0136985704930689,0.0241005351069949,0.0249222128265235,0.0218858892339137,0.0666666666666667,400,73,546,546,396,150,195,51,59,32,4515,9,96,96,96,96,86,86,86,86,86,0,30
LIRCMOP5_BC,1,ref_tau,50000,50033,221,138,1,0.46,138,0,0.00283384679423986,0.00934434499865502,138,30,3,0.0339650504553286,9.27536231884058,0.436217247856882,0.656612265672673,0,0.988142778402086,0.159420289855072,0.570550378505676,1.0637382333833,random,30,0,30,9,0.217391304347826,0.0140580144538344,0.0180446931458912,0,0.0180446931458912,NaN,0.7,0.0602875965317736,0.0869565217391304,0.0151675936094834,0.020484449421878,0.020484449421878,NaN,0.3,400,141,682,682,412,270,277,59,94,54,7368,18,162,162,162,162,138,138,138,138,138,0,30
LIRCMOP5_BC,1,ref_tau,70000,70043,308,120,1,0.4,120,0,0.00154794901501753,0.00625613658854932,120,30,3,0.0295348264828944,10.6666666666667,0.46889706263831,0.927423108774364,-0,0.840473561223324,0.075,0.670383626450915,1.19106204562816,random,30,0,30,12,0.25,0.00555399744533015,0.144030701114872,0,0.144030701114872,NaN,0.733333333333333,0.00812903250369509,0.1,0.00927461967825142,0.146864777799824,0.146864777799824,NaN,0.4,400,132,664,664,328,336,256,45,100,45,10723,0,135,135,135,135,120,120,120,120,120,0,30
LIRCMOP5_BC,1,ref_tau,100000,100173,439,57,1,0.19,57,0,0.00762254604217874,0.014018502455373,57,30,3,0.0140290425793748,22.4561403508772,0.113542331522551,0.216377572863458,0.333721735559827,0.93041015256608,0.684210526315789,0.282726144899718,0.557566456966974,random,30,0,30,4,0.526315789473684,0.00420005924527957,0.0218939911819146,0,0.0218939911819146,NaN,0.7,0.0113765589009795,0.105263157894737,0.011999121902816,0.0258524214276634,0.0258524214276634,NaN,0.133333333333333,400,69,538,538,324,214,246,61,100,61,4852,1580,80,80,80,73,57,57,57,57,57,0,30
