problem,run,condition_mode,target_FE,actual_FE,gen,bmem_count,boundary_count,bmem_ref_coverage,finite_gap_count,inf_gap_count,median_gap,max_gap,train_count,query_count,condition_dim,train_param_ratio,gan_sample_reuse,train_pair_dec_dist50,train_pair_dec_dist90,train_tau_iqr,train_tau_range,train_tau_nonzero_rate,train_x_rec90,train_y_rec90,sample_z_mode,missing_ref_query_count,large_gap_query_count,raw_generated_count,feasible_generated_count,generated_per_train,boundary_dist50,boundary_dist90,query_width90,segment_width90,segment_width90_ratio,side_rate,pair_margin50,ref_cover,query_obj_dist50,query_obj_dist90,missing_ref_query_obj_dist90,large_gap_query_obj_dist90,feasible_rate,boundary_sample_current_count,boundary_sample_prev_pair_count,boundary_sample_merged_count,boundary_sample_finite_count,boundary_feasible_count,boundary_infeasible_count,boundary_main_feasible_count,boundary_ref_with_main_feasible_count,boundary_ref_with_neighbor_infeasible_count,boundary_ref_pairable_count,boundary_pair_distance_count,boundary_pair_dominated_skip_count,boundary_pair_appended_count,boundary_candidate_raw_count,boundary_candidate_finite_count,boundary_candidate_pareto_count,boundary_candidate_gap_count,boundary_candidate_dedup_count,boundary_candidate_final_count,dataset_bmem_input_count,dataset_valid_train_count,dataset_invalid_train_count,dataset_query_count
LIRCMOP10_BC,1,ref_only,10000,10169,46,36,1,0.12,36,0,0.00290035594593438,0.00595376587647973,36,30,2,0.00189723320158103,88.8888888888889,0.554547346343807,0.749642198615837,0.10616791152004,0.284100784049487,0.333333333333333,0.999600006890149,1.93335073083511,zero,30,0,30,0,0.833333333333333,0.00315170114912028,0.00371187477639846,0,0.00371187477639846,NaN,0.866666666666667,0.0888266012109509,0,0.0103677714850088,0.0203242243906565,0.0203242243906565,NaN,0,400,42,484,484,383,101,219,20,56,13,6180,32,39,39,39,39,36,36,36,36,36,0,30
LIRCMOP10_BC,1,ref_only,30000,30148,133,69,1,0.23,69,0,0.00517233869513386,0.0199416932403917,69,30,2,0.00363636363636364,46.3768115942029,0.0750405112220374,0.116045478156261,0.379639161800988,0.95979317306439,0.695652173913043,0.145592253964052,0.292092548758427,zero,30,0,30,8,0.434782608695652,4.7843222259571e-05,0.000244819745575281,0,0.000372304040469569,NaN,0.933333333333333,0.00914812274746638,0.260869565217391,0.000836268892689029,0.00103163517285757,0.00103163517285757,NaN,0.266666666666667,400,60,520,520,329,191,225,38,88,28,3029,138,84,84,84,75,69,69,69,69,69,0,30
LIRCMOP10_BC,1,ref_only,50000,50158,220,96,1,0.32,96,0,0.00619372375567252,0.016773979369954,96,30,2,0.00505928853754941,33.3333333333333,0.0783799746619941,0.126633452360989,0.448108346434754,0.926284434237145,0.770833333333333,0.122451968011033,0.153982856749748,zero,30,0,30,13,0.3125,5.58292374524507e-05,0.0001356727373223,0,0.000357256314162393,NaN,0.666666666666667,0.0076061281641395,0.125,0.000770323112471049,0.00100624456508341,0.00100624456508341,NaN,0.433333333333333,400,89,578,578,337,241,257,42,100,42,5731,373,105,105,105,96,96,96,96,96,96,0,30
LIRCMOP10_BC,1,ref_only,70000,70168,307,98,1,0.33,98,0,0.00435535829160322,0.0150631336983315,98,30,2,0.00516469038208169,32.6530612244898,0.0758303393871387,0.121686791552769,0.706568606985076,0.995212815617573,0.63265306122449,0.106693019321613,0.100005288236809,zero,30,0,30,16,0.306122448979592,6.66672460550664e-05,8.52180291542971e-05,0,0.000234651740169628,NaN,0.8,0.00810178603494996,0.181818181818182,0.000667613821798351,0.000789264270744995,0.000789264270744995,NaN,0.533333333333333,400,104,608,608,358,250,271,47,99,46,6757,199,111,111,111,99,98,98,98,98,98,0,30
LIRCMOP10_BC,1,ref_only,100000,100068,437,120,1,0.4,120,0,0.00400408400653295,0.0134908974644843,120,30,2,0.00632411067193676,26.6666666666667,0.0769021731020839,0.161526235373803,0.722866506067897,0.978418583621823,0.708333333333333,0.290594458946585,0.404803285866489,zero,30,0,30,7,0.25,0.00043701955492957,0.00198538121898221,0,0.00198538121898221,NaN,0.833333333333333,0.00392431776306554,0.1,0.0009512351556322,0.00198967033187562,0.00198967033187562,NaN,0.233333333333333,400,117,634,634,368,266,289,52,100,52,7831,249,123,123,123,120,120,120,120,120,120,0,30
