problem,seed,arm,FE,threshold,baselineShortMidpoints,currentShortMidpoints,novelSeparatedWitnesses,witnessesCoveredByP1
LIRCMOP5_BC,2,stable_side,79000,0.01,0,4,3,3
LIRCMOP5_BC,2,stable_side,80000,0.01,0,4,3,3
LIRCMOP5_BC,2,stable_side,81000,0.01,0,4,3,3
LIRCMOP5_BC,2,stable_side,82000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,83000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,84000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,85000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,86000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,87000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,88000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,89000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,90000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,91000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,92000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,93000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,94000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,95000,0.01,0,0,0,0
LIRCMOP5_BC,2,stable_side,96000,0.01,0,1,1,1
LIRCMOP5_BC,2,stable_side,97000,0.01,0,1,1,1
LIRCMOP5_BC,2,stable_side,98000,0.01,0,1,1,1
LIRCMOP5_BC,2,stable_side,99000,0.01,0,1,1,1
LIRCMOP5_BC,2,stable_side,100000,0.01,0,1,1,1
LIRCMOP5_BC,2,stable_side,50000,0.02,3,3,0,0
LIRCMOP5_BC,2,stable_side,51000,0.02,3,4,3,3
LIRCMOP5_BC,2,stable_side,52000,0.02,3,5,2,2
LIRCMOP5_BC,2,stable_side,53000,0.02,3,6,3,3
LIRCMOP5_BC,2,stable_side,54000,0.02,3,7,3,3
LIRCMOP5_BC,2,stable_side,55000,0.02,3,9,3,3
LIRCMOP5_BC,2,stable_side,56000,0.02,3,8,3,3
LIRCMOP5_BC,2,stable_side,57000,0.02,3,8,3,3
LIRCMOP5_BC,2,stable_side,58000,0.02,3,6,2,2
LIRCMOP5_BC,2,stable_side,59000,0.02,3,6,2,2
LIRCMOP5_BC,2,stable_side,60000,0.02,3,7,2,2
LIRCMOP5_BC,2,stable_side,61000,0.02,3,8,3,3
LIRCMOP5_BC,2,stable_side,62000,0.02,3,10,4,4
LIRCMOP5_BC,2,stable_side,63000,0.02,3,10,4,4
LIRCMOP5_BC,2,stable_side,64000,0.02,3,9,3,3
LIRCMOP5_BC,2,stable_side,65000,0.02,3,10,3,3
LIRCMOP5_BC,2,stable_side,66000,0.02,3,8,2,2
LIRCMOP5_BC,2,stable_side,67000,0.02,3,8,2,2
LIRCMOP5_BC,2,stable_side,68000,0.02,3,7,2,2
LIRCMOP5_BC,2,stable_side,69000,0.02,3,10,2,2
LIRCMOP5_BC,2,stable_side,70000,0.02,3,14,3,3
LIRCMOP5_BC,2,stable_side,71000,0.02,3,13,3,3
LIRCMOP5_BC,2,stable_side,72000,0.02,3,6,1,1
LIRCMOP5_BC,2,stable_side,73000,0.02,3,6,1,1
LIRCMOP5_BC,2,stable_side,74000,0.02,3,9,2,2
LIRCMOP5_BC,2,stable_side,75000,0.02,3,8,2,2
LIRCMOP5_BC,2,stable_side,76000,0.02,3,7,2,2
LIRCMOP5_BC,2,stable_side,77000,0.02,3,7,2,2
LIRCMOP5_BC,2,stable_side,78000,0.02,3,7,2,2
LIRCMOP5_BC,2,stable_side,79000,0.02,3,7,2,2
LIRCMOP5_BC,2,stable_side,80000,0.02,3,8,2,2
LIRCMOP5_BC,2,stable_side,81000,0.02,3,9,3,2
LIRCMOP5_BC,2,stable_side,82000,0.02,3,0,0,0
LIRCMOP5_BC,2,stable_side,83000,0.02,3,2,1,1
LIRCMOP5_BC,2,stable_side,84000,0.02,3,2,1,1
LIRCMOP5_BC,2,stable_side,85000,0.02,3,3,1,1
LIRCMOP5_BC,2,stable_side,86000,0.02,3,3,1,1
LIRCMOP5_BC,2,stable_side,87000,0.02,3,3,1,1
LIRCMOP5_BC,2,stable_side,88000,0.02,3,4,1,1
LIRCMOP5_BC,2,stable_side,89000,0.02,3,4,1,1
LIRCMOP5_BC,2,stable_side,90000,0.02,3,2,1,1
LIRCMOP5_BC,2,stable_side,91000,0.02,3,3,1,1
LIRCMOP5_BC,2,stable_side,92000,0.02,3,3,1,1
LIRCMOP5_BC,2,stable_side,93000,0.02,3,3,1,1
LIRCMOP5_BC,2,stable_side,94000,0.02,3,3,1,1
LIRCMOP5_BC,2,stable_side,95000,0.02,3,5,2,2
LIRCMOP5_BC,2,stable_side,96000,0.02,3,6,3,3
LIRCMOP5_BC,2,stable_side,97000,0.02,3,6,3,3
LIRCMOP5_BC,2,stable_side,98000,0.02,3,7,4,4
LIRCMOP5_BC,2,stable_side,99000,0.02,3,7,4,4
LIRCMOP5_BC,2,stable_side,100000,0.02,3,8,4,4
LIRCMOP5_BC,2,stable_side,50000,0.04,8,8,0,0
LIRCMOP5_BC,2,stable_side,51000,0.04,8,8,0,0
LIRCMOP5_BC,2,stable_side,52000,0.04,8,10,0,0
LIRCMOP5_BC,2,stable_side,53000,0.04,8,12,0,0
LIRCMOP5_BC,2,stable_side,54000,0.04,8,10,0,0
LIRCMOP5_BC,2,stable_side,55000,0.04,8,13,1,1
LIRCMOP5_BC,2,stable_side,56000,0.04,8,13,1,1
LIRCMOP5_BC,2,stable_side,57000,0.04,8,13,1,1
LIRCMOP5_BC,2,stable_side,58000,0.04,8,9,2,2
LIRCMOP5_BC,2,stable_side,59000,0.04,8,9,2,2
LIRCMOP5_BC,2,stable_side,60000,0.04,8,10,2,2
LIRCMOP5_BC,2,stable_side,61000,0.04,8,11,2,2
LIRCMOP5_BC,2,stable_side,62000,0.04,8,14,2,2
LIRCMOP5_BC,2,stable_side,63000,0.04,8,14,2,2
LIRCMOP5_BC,2,stable_side,64000,0.04,8,12,2,2
LIRCMOP5_BC,2,stable_side,65000,0.04,8,13,2,2
LIRCMOP5_BC,2,stable_side,66000,0.04,8,14,2,2
LIRCMOP5_BC,2,stable_side,67000,0.04,8,19,3,3
LIRCMOP5_BC,2,stable_side,68000,0.04,8,19,4,4
LIRCMOP5_BC,2,stable_side,69000,0.04,8,23,3,3
LIRCMOP5_BC,2,stable_side,70000,0.04,8,18,3,3
LIRCMOP5_BC,2,stable_side,71000,0.04,8,21,4,4
LIRCMOP5_BC,2,stable_side,72000,0.04,8,11,3,3
LIRCMOP5_BC,2,stable_side,73000,0.04,8,12,3,3
LIRCMOP5_BC,2,stable_side,74000,0.04,8,14,2,2
LIRCMOP5_BC,2,stable_side,75000,0.04,8,13,2,2
LIRCMOP5_BC,2,stable_side,76000,0.04,8,14,2,2
LIRCMOP5_BC,2,stable_side,77000,0.04,8,18,2,2
LIRCMOP5_BC,2,stable_side,78000,0.04,8,18,2,2
LIRCMOP5_BC,2,stable_side,79000,0.04,8,15,2,2
LIRCMOP5_BC,2,stable_side,80000,0.04,8,17,2,2
LIRCMOP5_BC,2,stable_side,81000,0.04,8,20,2,2
LIRCMOP5_BC,2,stable_side,82000,0.04,8,8,2,2
LIRCMOP5_BC,2,stable_side,83000,0.04,8,10,2,2
LIRCMOP5_BC,2,stable_side,84000,0.04,8,10,2,2
LIRCMOP5_BC,2,stable_side,85000,0.04,8,11,2,2
LIRCMOP5_BC,2,stable_side,86000,0.04,8,11,2,2
LIRCMOP5_BC,2,stable_side,87000,0.04,8,9,1,1
LIRCMOP5_BC,2,stable_side,88000,0.04,8,11,1,1
LIRCMOP5_BC,2,stable_side,89000,0.04,8,12,1,1
LIRCMOP5_BC,2,stable_side,90000,0.04,8,9,1,1
LIRCMOP5_BC,2,stable_side,91000,0.04,8,7,1,1
LIRCMOP5_BC,2,stable_side,92000,0.04,8,7,1,1
LIRCMOP5_BC,2,stable_side,93000,0.04,8,7,1,1
LIRCMOP5_BC,2,stable_side,94000,0.04,8,7,1,1
LIRCMOP5_BC,2,stable_side,95000,0.04,8,11,2,2
LIRCMOP5_BC,2,stable_side,96000,0.04,8,12,2,2
LIRCMOP5_BC,2,stable_side,97000,0.04,8,12,2,2
LIRCMOP5_BC,2,stable_side,98000,0.04,8,13,2,2
LIRCMOP5_BC,2,stable_side,99000,0.04,8,14,2,2
LIRCMOP5_BC,2,stable_side,100000,0.04,8,15,2,2
